"emp_no","last_name","first_name","dept_name"
219720,"Maccarone","Youssef","Finance"
83876,"Leslie","Murthy","Finance"
262983,"Klyachko","Siamak","Finance"
23077,"Wolniewicz","Odinaldo","Finance"
67702,"Marwedel","Achilleas","Finance"
243386,"Peltason","Jordanka","Finance"
90895,"Lorch","Guenter","Finance"
108812,"Menhardt","Shay","Finance"
214371,"McAlpine","Steve","Finance"
81047,"Dulay","Masaki","Finance"
54383,"Makrucki","Sanjay","Finance"
64574,"Milicic","Fumiya","Finance"
50853,"Valette","Eldridge","Finance"
214112,"Choobineh","Baocai","Finance"
49733,"Magliocco","Neelam","Finance"
247635,"Hiltgen","Chenyi","Finance"
107068,"Wissmann","Adas","Finance"
35285,"Erva","Zhaofang","Finance"
72207,"Marsiglia","Wuxu","Finance"
243375,"Muchinsky","Atilio","Finance"
52590,"Munoz","Jouni","Finance"
206481,"dAstous","Goncalo","Finance"
41779,"Hellwagner","Lubomir","Finance"
33419,"Narwekar","Kristinn","Finance"
224674,"Scharstein","Monique","Finance"
214002,"Sundgren","Sampalli","Finance"
291380,"Miara","Mohammed","Finance"
238066,"Steinauer","Florina","Finance"
265057,"Openshaw","Thodoros","Finance"
106475,"Heyers","Mats","Finance"
252457,"Pell","Luigi","Finance"
22915,"Luders","Filipe","Finance"
35261,"Steinauer","Shir","Finance"
97070,"Fandrianto","Tse","Finance"
281248,"Eiter","Prodip","Finance"
19131,"Eickenmeyer","Remco","Finance"
281251,"Kobara","Teiji","Finance"
29762,"Junot","Lucien","Finance"
291386,"Chachaty","Jiang","Finance"
83332,"Brodal","Kazuhide","Finance"
88642,"Feldhoffer","Morris","Finance"
249198,"Ranft","Murthy","Finance"
50348,"Binkley","Genevieve","Finance"
206193,"Senzako","Kerryn","Finance"
243281,"Bodoff","Make","Finance"
108321,"Lorys","Yunming","Finance"
75825,"Kragelund","Heng","Finance"
108313,"Ramamoorthy","Khun","Finance"
224869,"Byoun","Yishay","Finance"
208753,"Marletta","Qunsheng","Finance"
47920,"Camurati","Zissis","Finance"
84008,"Viele","Kerhong","Finance"
97105,"Zuberek","Arif","Finance"
213618,"Nergos","Berto","Finance"
281498,"Hofman","Kenroku","Finance"
242772,"Barvinok","Ghassan","Finance"
93313,"Strooper","Jasminko","Finance"
54223,"Muhling","Kensei","Finance"
275379,"Pulkowski","Seshu","Finance"
71334,"Peck","Cathie","Finance"
224906,"Awdeh","Peer","Finance"
242743,"Buescher","Magdalena","Finance"
90190,"Warwick","Abdelkader","Finance"
252421,"Arlazarov","Dipayan","Finance"
257596,"Hutter","Salvador","Finance"
62670,"Lundstrom","Masato","Finance"
252400,"Lung","Neelam","Finance"
92221,"Bednarek","Moie","Finance"
212459,"Theuretzbacher","Zorica","Finance"
110085,"Alpin","Ebru","Finance"
247828,"Wuwongse","Zhanqiu","Finance"
109334,"Alameldin","Tsutomu","Finance"
249179,"Christianini","Heping","Finance"
35221,"Penttonen","Make","Finance"
267592,"Qiwen","Marie","Finance"
291701,"Klyachko","Navid","Finance"
28154,"Kilgore","Gritta","Finance"
252385,"Skogmar","Irene","Finance"
97211,"Wilharm","Gaurav","Finance"
75665,"Merey","George","Finance"
71369,"Siegrist","Hatsukazu","Finance"
231677,"Beilner","Badri","Finance"
213188,"Karner","Lein","Finance"
109430,"Erbe","Radhia","Finance"
206135,"Coors","Lillian","Finance"
81594,"Spinelli","Saddek","Finance"
84027,"Schwartzburd","Sushant","Finance"
213148,"Falck","Marke","Finance"
30550,"Hofstetter","Quingbo","Finance"
107776,"Bahl","Heeju","Finance"
96576,"Rosay","Huiqun","Finance"
291447,"Lalonde","Unal","Finance"
52991,"Kinley","Chirstian","Finance"
213117,"Lienhardt","Torsten","Finance"
68687,"Reutenauer","Danil","Finance"
19437,"Conry","Horward","Finance"
213087,"Ouhyoung","Faiza","Finance"
249100,"Rosin","Aleksandar","Finance"
72141,"Qiwen","Gilbert","Finance"
293989,"McAlpine","Inderjeet","Finance"
247862,"Trystram","Yaghout","Finance"
293988,"Sifakis","Yunming","Finance"
96433,"Vecchio","Mantis","Finance"
291449,"Curless","Goo","Finance"
88597,"Narwekar","Zita","Finance"
228978,"Marchesini","Chinhyun","Finance"
255590,"Kaelbling","Yongmin","Finance"
255591,"Servi","Unal","Finance"
109670,"Bala","Jouko","Finance"
43217,"Pappas","DAIDA","Finance"
102929,"Ramsak","Yechiam","Finance"
225059,"Vernadat","Tuval","Finance"
109711,"Tomescu","Lidong","Finance"
52012,"Bojadziev","Arunachalam","Finance"
212913,"Schaar","Gilbert","Finance"
75620,"Murthy","Yannik","Finance"
92476,"Chleq","Kaijung","Finance"
59890,"Rissland","Lijie","Finance"
291187,"Benveniste","Teruyuki","Finance"
86027,"Ariola","Rajmohan","Finance"
221965,"Pero","Slavian","Finance"
56699,"Kilgour","Sreenivas","Finance"
237877,"Rebaine","Pohua","Finance"
64392,"Bernatsky","Amabile","Finance"
51318,"Peroz","Zhenbing","Finance"
64362,"Fortenbacher","Shugo","Finance"
35092,"Kilgour","Shuho","Finance"
218225,"Paludetto","Shaleah","Finance"
231577,"Bade","Ramzi","Finance"
236366,"Coorg","Juyoung","Finance"
96412,"Bressoud","Shaunak","Finance"
242402,"Pappas","Boalin","Finance"
96396,"Scallan","Chaitali","Finance"
225225,"Speckmann","Shigehito","Finance"
56699,"Kilgour","Sreenivas","Finance"
205882,"Georg","Peternela","Finance"
75831,"Onuegbe","Nahla","Finance"
107789,"Anick","Vitaly","Finance"
12997,"Swist","Zine","Finance"
54566,"Kropf","Debaprosad","Finance"
293921,"Denti","Pranay","Finance"
109884,"Pollock","Hongzhu","Finance"
42051,"Taubenfeld","Berhard","Finance"
54215,"Nivat","Branimir","Finance"
291104,"Linares","Eirik","Finance"
30558,"Beausoleil","Szabolcs","Finance"
108240,"Perl","Masaki","Finance"
64298,"Lupu","Toshimori","Finance"
63800,"Panangaden","Ingemar","Finance"
247931,"Pusterhofer","Uinam","Finance"
280155,"Hedayat","Arunas","Finance"
62800,"Reeker","Jungsoon","Finance"
22632,"Kampfer","Pranjal","Finance"
22614,"Madeira","Dung","Finance"
62852,"Hockney","Kauko","Finance"
73331,"Compeau","Fei","Finance"
212636,"Hatcliff","Fumiyo","Finance"
50862,"Rusmann","Basil","Finance"
291459,"Vidal","Munehiko","Finance"
212583,"Gubsky","Kristinn","Finance"
19713,"Serot","Miyeon","Finance"
35009,"Esteva","Lansing","Finance"
237256,"Kieras","Brigham","Finance"
102881,"Szemeredi","Nitsan","Finance"
62858,"Tempesti","Ebru","Finance"
33625,"Sundgren","Byong","Finance"
282673,"Marsiglia","Ferdinand","Finance"
92630,"Erie","Arunachalam","Finance"
242235,"Perly","Manibrata","Finance"
73944,"Miara","Marjo","Finance"
267605,"Melichar","Mohamadou","Finance"
51308,"Glowinski","Abdulah","Finance"
212463,"Avouris","Bodo","Finance"
34987,"Ariola","Rosella","Finance"
291512,"Schlegelmilch","Chandrasekaran","Finance"
212439,"Mandell","Deborah","Finance"
200560,"Melski","Harjit","Finance"
290782,"Isard","Youngkon","Finance"
75395,"Marchesini","Thanasis","Finance"
73417,"Perelgut","Jiakeng","Finance"
242150,"Ratnakar","Jiafu","Finance"
282766,"Perfilyeva","Mokhtar","Finance"
241448,"Penttonen","Arvind","Finance"
96164,"Driscoll","Xinan","Finance"
43171,"Schreiter","Honglan","Finance"
200656,"Openshaw","Brewster","Finance"
263987,"Dengi","Aimee","Finance"
68840,"Nourani","Quingbo","Finance"
209643,"Gaughan","Waiman","Finance"
67363,"Ramalingam","Boriana","Finance"
96129,"Alvarado","Aloys","Finance"
241683,"Rijsenbrij","Shir","Finance"
200660,"Vecchio","Kenton","Finance"
91925,"Malinowski","Goncalo","Finance"
73437,"Dulin","Caolyn","Finance"
92714,"Lamba","Valdiodio","Finance"
205749,"Viele","Mikhail","Finance"
264018,"Lorcy","Djenana","Finance"
19917,"Yetim","Khalid","Finance"
201588,"Poulakidas","Phillip","Finance"
249035,"Bierman","Toney","Finance"
201592,"Pargaonkar","Masaki","Finance"
68842,"Ellozy","Arno","Finance"
96008,"Morrin","Filipe","Finance"
51319,"Dahlbom","Angus","Finance"
201610,"Fritzsche","Xiaoheng","Finance"
244002,"Zaiane","Beshir","Finance"
290740,"Lamma","Baocai","Finance"
73460,"Bierman","Patricio","Finance"
201652,"Wynblatt","Georg","Finance"
102827,"Chaudhury","Xiaobin","Finance"
28027,"Wallrath","Kagan","Finance"
290706,"Zlotek","Terresa","Finance"
282808,"Iivonen","Goh","Finance"
13162,"Goodrum","Shaw","Finance"
19947,"Ellozy","Zhongwei","Finance"
64180,"Osgood","Xudong","Finance"
34883,"Gulak","Huican","Finance"
95926,"Vesel","Gritta","Finance"
38242,"Schiper","Nahid","Finance"
75348,"Mitina","Kirk","Finance"
73500,"Thambidurai","Sahrah","Finance"
13209,"Setia","Geoff","Finance"
204473,"Emmart","Francesca","Finance"
282868,"Cesareni","Lubomir","Finance"
105275,"Parhami","Tru","Finance"
19958,"Boguraev","Christophe","Finance"
47181,"Mitzlaff","Remko","Finance"
252357,"Picht","Nigel","Finance"
212170,"Reinhard","Mandell","Finance"
95851,"Garnick","Manu","Finance"
257767,"Bahi","Kish","Finance"
283196,"Lorys","Arlette","Finance"
211881,"Holburn","Adamantios","Finance"
92882,"Zlotek","Aleksander","Finance"
264229,"Hofstetter","Nalini","Finance"
298157,"Hoppenstand","Shigeu","Finance"
290413,"Reeker","Akemi","Finance"
22316,"Erev","Zhenbing","Finance"
256208,"Ressouche","Mingsen","Finance"
232179,"Fiebach","Christoper","Finance"
76193,"Motley","Zhonghua","Finance"
63712,"Baba","Sreekrishna","Finance"
65710,"Schaft","Georg","Finance"
92957,"Moehrke","Horward","Finance"
33735,"Cardazo","Charlene","Finance"
212405,"Argence","Vasilis","Finance"
279018,"Mellouli","Constantino","Finance"
22287,"Streng","Geraldo","Finance"
252090,"Ramsey","Cordelia","Finance"
202245,"Babb","Kristine","Finance"
289974,"Farrel","Mingzeng","Finance"
84591,"Haddadi","Toshimo","Finance"
289950,"Koshino","Sudharsan","Finance"
255846,"Uehara","Jinya","Finance"
102818,"Oppitz","Basil","Finance"
289944,"Luce","Huican","Finance"
88027,"Muhlberg","Sorina","Finance"
202307,"Seghrouchni","Achilleas","Finance"
249020,"Hettesheimer","Mototsugu","Finance"
84255,"Nations","Ramalingam","Finance"
27983,"Linnainmaa","Berto","Finance"
20050,"Greibach","Guoxiang","Finance"
220312,"Karner","Kristina","Finance"
97684,"Griswold","Rasikan","Finance"
211424,"Conte","Sungwon","Finance"
95716,"Narwekar","Taegyun","Finance"
272363,"Hainaut","Hein","Finance"
203087,"Sridhar","Heejo","Finance"
282864,"Monarch","Baziley","Finance"
279075,"Reeker","Hatsukazu","Finance"
289287,"Bernatsky","Lidong","Finance"
64035,"Broder","Kagan","Finance"
211002,"Mungall","Rance","Finance"
203106,"Gips","Eldridge","Finance"
54177,"Kabayashi","Nechama","Finance"
283520,"Kilgore","Wayne","Finance"
203135,"Ranka","Conor","Finance"
210952,"Farris","Minghong","Finance"
97694,"Cummings","Girolamo","Finance"
248783,"Cmelik","Yuqun","Finance"
80610,"Wuwongse","Dmitry","Finance"
48358,"Syang","Branimir","Finance"
22208,"Journel","Guangming","Finance"
279102,"Nitsche","Khue","Finance"
210877,"Iacovou","Trygve","Finance"
84420,"Biron","Sanjoy","Finance"
84532,"Kuhnemann","Marjo","Finance"
22183,"Luca","Licheng","Finance"
210831,"Lenart","Freyja","Finance"
51045,"Katzenelson","Itzchak","Finance"
279130,"Ermel","Perla","Finance"
42197,"Janocha","Atreye","Finance"
84518,"Mayerwieser","Emran","Finance"
252355,"Gihr","Shahab","Finance"
66706,"Dymetman","Susuma","Finance"
264311,"Muniz","Christoper","Finance"
34745,"Lodder","Sushant","Finance"
97729,"Melton","Slavian","Finance"
291880,"Crelier","Yinghua","Finance"
33916,"Barriga","Hauke","Finance"
20294,"Muniz","Gonzalo","Finance"
46900,"Peot","Parke","Finance"
93254,"Cichocki","Shigeo","Finance"
226304,"Reghbati","Zeljko","Finance"
210734,"Crabtree","Claude","Finance"
33989,"Thorensen","Xudong","Finance"
79479,"Spinelli","Aral","Finance"
283843,"Geffroy","Barry","Finance"
63935,"Deyuan","Tadanori","Finance"
93288,"Mandelberg","Satyanarayana","Finance"
97759,"Keohane","Tsvetan","Finance"
232574,"Meriste","Aloys","Finance"
20363,"Lung","Jiong","Finance"
210413,"Uehara","Idoia","Finance"
213879,"Dusink","Xiaoqiang","Finance"
78701,"Zobel","Adel","Finance"
93299,"Swist","Hatsukazu","Finance"
220611,"Babb","Yuping","Finance"
75151,"Gecsei","Weicheng","Finance"
73802,"Eterovic","Xiaoshan","Finance"
30621,"Versino","Prodip","Finance"
287493,"Luks","Ugo","Finance"
210291,"Stenning","Tze","Finance"
47861,"Cesareni","Martins","Finance"
232575,"Benaini","Froduald","Finance"
221566,"Cmelik","Nadjib","Finance"
248013,"Rabejac","Jouni","Finance"
88413,"Beutelspacher","Iara","Finance"
248679,"Gyimothy","Khalid","Finance"
93469,"Norsworthy","Khue","Finance"
261352,"Versino","Jiong","Finance"
84498,"Siepmann","Sanjay","Finance"
283925,"Selvestrel","Adit","Finance"
42912,"Gecsei","Jacopo","Finance"
93495,"Gill","Lunjin","Finance"
262604,"Eickenmeyer","Jasminko","Finance"
209976,"Syrzycki","Claude","Finance"
71582,"Fadgyas","Shigehiro","Finance"
292015,"Lagarias","Niranjan","Finance"
62967,"Jansch","Lubomir","Finance"
283949,"Kroft","Ioana","Finance"
248663,"Ratzlaff","Mart","Finance"
220827,"Danner","Gor","Finance"
252329,"Horswill","Panayotis","Finance"
78691,"McDermid","Fatemeh","Finance"
282618,"Solares","Lenore","Finance"
287008,"Brandsma","Rosita","Finance"
93647,"Argence","Jiafu","Finance"
283985,"Kushnir","Heather","Finance"
84509,"Strehl","Xinglin","Finance"
95290,"Stroustrup","Hatsukazu","Finance"
272666,"Varker","Gopalakrishnan","Finance"
209769,"Rodite","Franziska","Finance"
286996,"Jumpertz","Oscar","Finance"
262998,"Hagimont","Masali","Finance"
209749,"Barinka","Garnet","Finance"
13260,"McDermid","JoAnna","Finance"
95199,"Narahara","Genevieve","Finance"
204476,"Lovengreen","Jixiang","Finance"
209704,"Yoshimura","Ulf","Finance"
209694,"Shrader","Kish","Finance"
50984,"Kilgore","Shmuel","Finance"
95165,"Ramaiah","Adel","Finance"
63730,"Pollacia","Mabhin","Finance"
204517,"Polajnar","Aron","Finance"
241885,"Ananiadou","Bezalel","Finance"
293159,"Khalid","Make","Finance"
230025,"Schauser","Stafford","Finance"
209894,"Garnier","Kellyn","Finance"
63033,"Tagansky","Mooi","Finance"
86091,"Wuwongse","Saeko","Finance"
47105,"Maierhofer","Weiye","Finance"
21852,"Klerer","Masadi","Finance"
284468,"Whittlesey","Jackson","Finance"
34162,"Randt","Jouko","Finance"
88366,"Gelosh","Zhigen","Finance"
279562,"Azevdeo","Etsuo","Finance"
251959,"Masand","Djelloul","Finance"
63694,"Champarnaud","Jinpo","Finance"
226702,"Sudkamp","Shuho","Finance"
74953,"Henders","Zsolt","Finance"
95092,"Szemeredi","Ranan","Finance"
269507,"Schaaf","Boutros","Finance"
286820,"Goodrum","Mario","Finance"
209185,"Hambrick","Nathalie","Finance"
287642,"Slutz","Zhiguo","Finance"
67480,"Champarnaud","Zhaofang","Finance"
76134,"Perl","Junsik","Finance"
80601,"Jiang","Jackson","Finance"
67457,"Ghemri","Bartek","Finance"
63206,"Chiodo","Udi","Finance"
20650,"Rosaz","Ramalingam","Finance"
63216,"Berztiss","Geoffrey","Finance"
60722,"Kuszyk","Serenella","Finance"
51544,"Toyoshima","Abdulah","Finance"
74419,"Emmerich","Jiang","Finance"
237756,"Ratnaker","Moon","Finance"
53113,"Vitiello","Rafael","Finance"
205623,"Schieder","Gen","Finance"
67444,"Onuegbe","Adib","Finance"
71870,"Masaki","Alair","Finance"
209130,"Mahnke","Kamakshi","Finance"
209128,"Kamble","Marla","Finance"
262602,"Cannata","Masasuke","Finance"
205304,"Preusig","Volkmar","Finance"
63117,"Ohori","Khosrow","Finance"
74902,"Danecki","Moie","Finance"
94902,"Moehrke","Yuping","Finance"
205311,"Giarratana","Hugh","Finance"
20671,"Baig","Adhemar","Finance"
49626,"Kamber","Dayanand","Finance"
205329,"Demke","Pintsang","Finance"
220855,"Leuchs","Froduald","Finance"
261491,"Oehlmann","Jessie","Finance"
49374,"Ponthieu","Chandrasekaran","Finance"
93458,"Pero","Jagoda","Finance"
212152,"Sankaranarayanan","Zijian","Finance"
76069,"Paciorek","Sudharsan","Finance"
84552,"Sidou","Pramod","Finance"
79539,"Peris","Minghong","Finance"
226783,"Demos","Petter","Finance"
74848,"Werthner","Lucian","Finance"
20788,"Beeson","Mong","Finance"
63586,"Tibblin","Prodip","Finance"
286578,"Dredge","Aram","Finance"
206681,"Selvestrel","Piyush","Finance"
94794,"Cannard","Weiyi","Finance"
81077,"Vitiello","Satoru","Finance"
205913,"Orlowski","Saniya","Finance"
52082,"Ramsey","Domenick","Finance"
208581,"Colorni","Naftaly","Finance"
220858,"Garigliano","Arve","Finance"
50081,"Peek","Mohd","Finance"
79183,"Lamba","Mingsen","Finance"
94772,"Pashtan","Martina","Finance"
248509,"Ramras","Kazuhira","Finance"
212338,"Leijenhorst","Kamakshi","Finance"
208526,"Jonsson","Guenter","Finance"
34460,"Cairo","Ulises","Finance"
97997,"Dolinsky","Manibrata","Finance"
284047,"Azulay","Eishiro","Finance"
248107,"Krybus","Gift","Finance"
68968,"Mukaidono","Seshu","Finance"
286481,"Polajnar","Brewster","Finance"
88169,"Hofmeyr","Adin","Finance"
21556,"Luders","Guttorm","Finance"
292765,"Ginesta","Basant","Finance"
208429,"Erie","Almudena","Finance"
88180,"Bakhtari","Trygve","Finance"
60021,"Auyong","Chanjung","Finance"
53605,"Szilard","Mantis","Finance"
42742,"Anick","Wayne","Finance"
216408,"Zongker","Mandell","Finance"
42422,"Tokunaga","Marin","Finance"
228557,"Griswold","Sanjay","Finance"
206312,"Egerstedt","Jeane","Finance"
71677,"Eldridge","Josyula","Finance"
74251,"Jayawardene","Akemi","Finance"
206341,"Streng","Mana","Finance"
286413,"Manderick","DAIDA","Finance"
63488,"Furudate","Zongyan","Finance"
74259,"Hmelo","Ohad","Finance"
248321,"Braunschweig","Weiye","Finance"
42440,"Apsitis","Reinhold","Finance"
206365,"Lindqvist","Shigeo","Finance"
224790,"Undy","Danel","Finance"
94526,"Vanwelkenhuysen","Uma","Finance"
42722,"Nitsche","Hatem","Finance"
53601,"Felder","Avishai","Finance"
50501,"Bierman","Fuqing","Finance"
102565,"Pell","Jongsuk","Finance"
102551,"Pews","Quingbo","Finance"
21005,"Demizu","Stepehn","Finance"
259113,"Salverda","Mandell","Finance"
81598,"Baig","Berna","Finance"
105130,"Hasham","Sreekrishna","Finance"
105109,"Navazio","Serif","Finance"
206627,"Keohane","Mizuhito","Finance"
268712,"Munawer","Francesca","Finance"
265013,"Salinas","Serap","Finance"
59138,"Narlikar","Rafols","Finance"
206641,"Chartres","Guozhong","Finance"
267180,"Hockney","Jiang","Finance"
200652,"Ruemmler","Sudhanshu","Finance"
206659,"Rodiger","Nidapan","Finance"
74351,"Henseler","Sumant","Finance"
285290,"Braccini","Pradeep","Finance"
102532,"Chandrasekhar","Khalid","Finance"
264818,"Christianini","Ramalingam","Finance"
237689,"Vernadat","Tomofumi","Finance"
208096,"Ashish","Junsik","Finance"
63239,"Lichtman","Dannz","Finance"
94260,"Marquardt","Shooichi","Finance"
63450,"Zweizig","Przemyslawa","Finance"
259124,"Clouatre","Khoa","Finance"
46975,"Cherinka","Basil","Finance"
213604,"Ghelli","Idoia","Finance"
13515,"Kisuki","Sachin","Finance"
81836,"Stiles","Rayond","Finance"
34203,"Tramer","Pragnesh","Finance"
74353,"Rajala","Shan","Finance"
94267,"Meriste","Yonghong","Finance"
88280,"Aamodt","Richard","Finance"
228279,"Babu","Elgin","Finance"
34235,"Ratzlaff","Pintsang","Finance"
210024,"Michaeli","Christfried","Finance"
225492,"Deville","Guangming","Finance"
94310,"Vanwelkenhuysen","Zhongwei","Finance"
98172,"Mandell","Demin","Finance"
54061,"Salvesen","Arne","Finance"
94312,"Maksimenko","Jianhao","Finance"
240038,"Iacovou","Gita","Finance"
279279,"Azevdeo","Aron","Finance"
85147,"Jakobus","Serge","Finance"
37973,"Kieras","Georgy","Finance"
255982,"Frijda","Weiyi","Finance"
88226,"Malabarba","Arto","Finance"
209034,"Ozeri","Gopalakrishnan","Finance"
285614,"Gubsky","Aram","Finance"
63355,"Rikino","Yongmao","Finance"
65654,"Thisen","Kazunori","Finance"
21317,"Skafidas","Gudjon","Finance"
81305,"Shrader","Leszek","Finance"
240939,"Casley","Claudi","Finance"
84756,"Sichman","Youngkon","Finance"
102513,"Salvesen","Augustine","Finance"
98262,"Yoshizawa","Berna","Finance"
251538,"Valette","Mariangiola","Finance"
228216,"Iacovou","Maris","Finance"
74552,"Parascandalo","Pranjal","Finance"
228215,"Kisuki","Xiaoheng","Finance"
65637,"Heystek","Domenick","Finance"
207320,"Famili","Shmuel","Finance"
94401,"Raney","Nevin","Finance"
98288,"Huttel","Sumali","Finance"
84762,"Asrin","Visit","Finance"
227906,"Usery","Jayesh","Finance"
34367,"Pearson","Michaela","Finance"
34318,"Rande","Marko","Finance"
229700,"Oskamp","Werner","Finance"
88230,"Kowalchuk","Bartek","Finance"
207943,"Veldwijk","Stafford","Finance"
75939,"Mandelberg","Lokesh","Finance"
80682,"Szmurlo","Shichao","Finance"
202292,"Benner","Saeko","Finance"
74400,"Schwabacher","Munehiro","Finance"
207630,"Provine","Shay","Finance"
54065,"Fraisse","Gal","Finance"
240588,"Kohling","Constantino","Finance"
102495,"Decleir","Rosli","Finance"
213047,"Schiettecatte","Naftaly","Finance"
275295,"Peot","Shridhar","Finance"
274688,"Schwartzbauer","Xiaoheng","Finance"
86110,"Shokrollahi","Alper","Finance"
59006,"Ramsak","Gina","Finance"
201951,"Olivero","Theron","Finance"
255833,"Shackell","Mart","Finance"
297541,"Denos","Subbu","Finance"
69147,"Ritcey","Heekeun","Finance"
11527,"Boyle","Alagu","Finance"
287816,"Heemskerk","Larisa","Finance"
240517,"Randi","Kamakshi","Finance"
265175,"Mattern","Hein","Finance"
13569,"Feldmann","Mostafa","Finance"
265181,"Syang","Raimond","Finance"
237598,"Ghelli","Tse","Finance"
84906,"Danecki","Greger","Finance"
59120,"Hitomi","Masako","Finance"
283772,"Slutz","Zorica","Finance"
205125,"Iisaku","Arto","Finance"
78678,"Gihr","Demos","Finance"
13598,"Barvinok","Subhrajyoti","Finance"
91971,"Guenter","Anoosh","Finance"
251737,"Isard","Souichi","Finance"
83485,"Baezner","Shuichi","Finance"
284161,"Hiroyama","Kazuhide","Finance"
69235,"Baumann","Sadun","Finance"
288046,"Feldhoffer","Tokuyasu","Finance"
54455,"Vrecion","Arfst","Finance"
74414,"Ouhyoung","Sasan","Finance"
203331,"Raney","Mohammed","Finance"
69254,"Felder","Baruch","Finance"
252826,"Cyre","Akemi","Finance"
239813,"Serna","Utpal","Finance"
239800,"Willoner","Hiroyasu","Finance"
67374,"Castellani","Jaber","Finance"
244108,"Usery","Mang","Finance"
30771,"Buescher","Noritoshi","Finance"
67359,"Strooper","Yongmin","Finance"
257564,"Xiaoshan","Huan","Finance"
86147,"Yurek","Saeed","Finance"
89759,"Birta","Sreekrishna","Finance"
30792,"Dymetman","Constantijn","Finance"
208259,"Zongker","Chirstian","Finance"
39710,"Barbanera","Byong","Finance"
218866,"Masaki","Hitofumi","Finance"
98574,"Rattan","Falguni","Finance"
60817,"Schaad","Kousuke","Finance"
204690,"Cummings","Aloke","Finance"
69344,"Perelgut","Nirmal","Finance"
244803,"Narahara","Debaprosad","Finance"
11597,"Talmon","Yongdong","Finance"
239514,"Bail","Jacopo","Finance"
266656,"Kalloufi","JoAnne","Finance"
265709,"Ishibashi","Seongbin","Finance"
51390,"Candan","Duri","Finance"
90814,"Jonsson","Susanna","Finance"
288101,"Compeau","Naraig","Finance"
67341,"Motley","Jinya","Finance"
98656,"Schmezko","Hirochika","Finance"
79933,"Thisen","Bouchung","Finance"
81941,"Angiulli","Yishai","Finance"
227369,"Bierman","Vasilis","Finance"
200620,"Staudhammer","Muneo","Finance"
93694,"Ballarin","Hugo","Finance"
207958,"Ciolek","Macha","Finance"
10354,"Kusakari","Moto","Finance"
44466,"Comte","Stella","Finance"
239228,"Bain","Gunilla","Finance"
288254,"Pehl","Ymte","Finance"
200606,"Yoshizawa","Masaki","Finance"
44426,"Staelin","Maja","Finance"
250791,"Orlowski","Halsur","Finance"
91994,"Leijenhorst","Karoline","Finance"
30851,"Castellani","Ortrun","Finance"
98754,"Codenie","Morris","Finance"
82972,"Veeraraghavan","Debatosh","Finance"
70090,"Anandan","Oldrich","Finance"
90167,"Radivojevic","Toney","Finance"
109547,"Zizka","Chenye","Finance"
74736,"Cyre","Zorica","Finance"
65618,"Speel","Xumin","Finance"
80534,"Simmel","Jeane","Finance"
30889,"Sevcikova","Heekeun","Finance"
81645,"Reinhart","Jasminko","Finance"
239148,"Kossowski","Lijia","Finance"
239947,"Knightly","Kiam","Finance"
277019,"Cherinka","Toshimi","Finance"
27503,"Angot","Udo","Finance"
102176,"Lamma","Junichi","Finance"
208318,"Egerstedt","Rutger","Finance"
268746,"Denos","Zhenhua","Finance"
85235,"Marchesini","Claudi","Finance"
250720,"Templeman","Adil","Finance"
80608,"Masada","Bader","Finance"
82080,"Iisaku","Tianruo","Finance"
85309,"Luff","Shuzo","Finance"
238830,"Kalafatis","Jeane","Finance"
230798,"Vesna","Bouchung","Finance"
213451,"Deville","Nathan","Finance"
255822,"Xiaoshan","Weiye","Finance"
225775,"Gente","Susuma","Finance"
225814,"Billawala","Maris","Finance"
44407,"Zweizig","Tsuneo","Finance"
215485,"Schusler","Arra","Finance"
67567,"Delgrossi","Yuqun","Finance"
266292,"Ferriere","Janche","Finance"
67261,"Henseler","Katsuo","Finance"
102116,"Brickell","Katsuo","Finance"
219202,"Boudaillier","Goetz","Finance"
274328,"Cunliffe","Yonghong","Finance"
54492,"England","Odinaldo","Finance"
14011,"Peris","Katsuo","Finance"
69132,"Georgatos","Tadahiko","Finance"
262530,"Bondorf","Yuping","Finance"
229478,"Kampfer","Shaibal","Finance"
14028,"Sury","Itzchak","Finance"
99116,"Pargaonkar","Luigi","Finance"
31062,"Zhang","Jamaludin","Finance"
251429,"Pettis","Kyoichi","Finance"
85513,"Spieker","Yagil","Finance"
60115,"Murillo","Nathalie","Finance"
260654,"Zhang","Berhard","Finance"
104949,"Isard","Menkae","Finance"
265432,"Orlowska","Billie","Finance"
82122,"Aloia","Junichi","Finance"
99163,"Pietracaprina","Marit","Finance"
59586,"Luiz","Vidar","Finance"
288384,"Maksimenko","Magy","Finance"
59056,"Kermarrec","Kayoko","Finance"
238449,"Potthoff","Xinan","Finance"
107209,"Zaiane","Leszek","Finance"
99208,"Bernick","Mokhtar","Finance"
288407,"Chachaty","Theirry","Finance"
51914,"Selenyi","Manton","Finance"
237146,"Hardjono","Tomofumi","Finance"
265365,"Reghbati","Tsz","Finance"
204010,"Rindone","Shigehiro","Finance"
250464,"Gimbel","Florian","Finance"
216717,"Yurov","DAIDA","Finance"
266807,"Serra","Dekang","Finance"
266811,"Spataro","Ulf","Finance"
60413,"Assaf","Renny","Finance"
90723,"Gecsei","Amalendu","Finance"
37756,"Badache","Kristen","Finance"
288421,"Schlegelmilch","Fen","Finance"
44326,"Verspoor","Dmitri","Finance"
266840,"Orlowska","Make","Finance"
235351,"Danner","Fumitake","Finance"
